"Prob","truePositive","falsePositive","species","Model"
0.0564675414028703,0.765432098765432,0.529735682819383,"LANO_KLM_SHBA","ElasticNet"
0.0658787983033487,0.691358024691358,0.45704845814978,"LANO_KLM_SHBA","ElasticNet"
0.0752900552038271,0.641975308641975,0.394273127753304,"LANO_KLM_SHBA","ElasticNet"
0.0847013121043055,0.604938271604938,0.343612334801762,"LANO_KLM_SHBA","ElasticNet"
0.0941125690047839,0.506172839506173,0.290748898678414,"LANO_KLM_SHBA","ElasticNet"
0.103523825905262,0.444444444444444,0.241189427312775,"LANO_KLM_SHBA","ElasticNet"
0.112935082805741,0.419753086419753,0.201541850220264,"LANO_KLM_SHBA","ElasticNet"
0.122346339706219,0.382716049382716,0.1784140969163,"LANO_KLM_SHBA","ElasticNet"
0.131757596606697,0.345679012345679,0.156387665198238,"LANO_KLM_SHBA","ElasticNet"
0.141168853507176,0.296296296296296,0.136563876651982,"LANO_KLM_SHBA","ElasticNet"
0.150580110407654,0.246913580246914,0.11784140969163,"LANO_KLM_SHBA","ElasticNet"
0.159991367308133,0.197530864197531,0.10352422907489,"LANO_KLM_SHBA","ElasticNet"
0.169402624208611,0.160493827160494,0.092511013215859,"LANO_KLM_SHBA","ElasticNet"
0.178813881109089,0.160493827160494,0.079295154185022,"LANO_KLM_SHBA","ElasticNet"
0.188225138009568,0.148148148148148,0.0726872246696035,"LANO_KLM_SHBA","ElasticNet"
0.197636394910046,0.123456790123457,0.0649779735682819,"LANO_KLM_SHBA","ElasticNet"
0.207047651810525,0.111111111111111,0.0583700440528634,"LANO_KLM_SHBA","ElasticNet"
0.216458908711003,0.111111111111111,0.0462555066079295,"LANO_KLM_SHBA","ElasticNet"
0.225870165611481,0.0987654320987654,0.0418502202643172,"LANO_KLM_SHBA","ElasticNet"
0.23528142251196,0.0740740740740741,0.0363436123348018,"LANO_KLM_SHBA","ElasticNet"
0.244692679412438,0.0740740740740741,0.0319383259911894,"LANO_KLM_SHBA","ElasticNet"
0.254103936312917,0.0740740740740741,0.0297356828193833,"LANO_KLM_SHBA","ElasticNet"
0.263515193213395,0.0740740740740741,0.0286343612334802,"LANO_KLM_SHBA","ElasticNet"
0.272926450113873,0.0740740740740741,0.026431718061674,"LANO_KLM_SHBA","ElasticNet"
0.282337707014352,0.0740740740740741,0.0253303964757709,"LANO_KLM_SHBA","ElasticNet"
0.29174896391483,0.0740740740740741,0.0187224669603524,"LANO_KLM_SHBA","ElasticNet"
0.301160220815308,0.0740740740740741,0.0165198237885463,"LANO_KLM_SHBA","ElasticNet"
0.310571477715787,0.0740740740740741,0.0165198237885463,"LANO_KLM_SHBA","ElasticNet"
0.319982734616265,0.0617283950617284,0.0154185022026432,"LANO_KLM_SHBA","ElasticNet"
0.329393991516744,0.0617283950617284,0.0154185022026432,"LANO_KLM_SHBA","ElasticNet"
0.338805248417222,0.0617283950617284,0.0143171806167401,"LANO_KLM_SHBA","ElasticNet"
0.3482165053177,0.0617283950617284,0.013215859030837,"LANO_KLM_SHBA","ElasticNet"
0.357627762218179,0.0617283950617284,0.013215859030837,"LANO_KLM_SHBA","ElasticNet"
0.367039019118657,0.0493827160493827,0.0121145374449339,"LANO_KLM_SHBA","ElasticNet"
0.376450276019136,0.0493827160493827,0.0110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.385861532919614,0.0493827160493827,0.0110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.395272789820092,0.0493827160493827,0.00991189427312775,"LANO_KLM_SHBA","ElasticNet"
0.404684046720571,0.0493827160493827,0.00991189427312775,"LANO_KLM_SHBA","ElasticNet"
0.414095303621049,0.0493827160493827,0.00881057268722467,"LANO_KLM_SHBA","ElasticNet"
0.423506560521528,0.0493827160493827,0.00550660792951542,"LANO_KLM_SHBA","ElasticNet"
0.432917817422006,0.0493827160493827,0.00550660792951542,"LANO_KLM_SHBA","ElasticNet"
0.442329074322484,0.037037037037037,0.00550660792951542,"LANO_KLM_SHBA","ElasticNet"
0.451740331222963,0.037037037037037,0.00550660792951542,"LANO_KLM_SHBA","ElasticNet"
0.461151588123441,0.037037037037037,0.00440528634361234,"LANO_KLM_SHBA","ElasticNet"
0.470562845023919,0.037037037037037,0.00440528634361234,"LANO_KLM_SHBA","ElasticNet"
0.479974101924398,0.037037037037037,0.00440528634361234,"LANO_KLM_SHBA","ElasticNet"
0.489385358824876,0.037037037037037,0.00440528634361234,"LANO_KLM_SHBA","ElasticNet"
0.498796615725355,0.037037037037037,0.00440528634361234,"LANO_KLM_SHBA","ElasticNet"
0.508207872625833,0.037037037037037,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.517619129526311,0.0246913580246914,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.52703038642679,0.0246913580246914,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.536441643327268,0.0246913580246914,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.545852900227747,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.555264157128225,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.564675414028703,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.574086670929182,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.58349792782966,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.592909184730139,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.602320441630617,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.611731698531095,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.621142955431574,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.630554212332052,0.0123456790123457,0.00220264317180617,"LANO_KLM_SHBA","ElasticNet"
0.639965469232531,0.0123456790123457,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.649376726133009,0.0123456790123457,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.658787983033487,0.0123456790123457,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.668199239933966,0.0123456790123457,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.677610496834444,0.0123456790123457,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.687021753734922,0.0123456790123457,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.696433010635401,0.0123456790123457,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.705844267535879,0.0123456790123457,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.715255524436358,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.724666781336836,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.734078038237314,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.743489295137793,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.752900552038271,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.76231180893875,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.771723065839228,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.781134322739706,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.790545579640185,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.799956836540663,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.809368093441141,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.81877935034162,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.828190607242098,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.837601864142577,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.847013121043055,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.856424377943533,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.865835634844012,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.87524689174449,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.884658148644969,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.894069405545447,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.903480662445925,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.912891919346404,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.922303176246882,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
0.931714433147361,0,0.00110132158590308,"LANO_KLM_SHBA","ElasticNet"
