estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
XGB,0.7124999999999999,0.8096862300089033,0.8587896253602305,0.04220419195229754,3,,0.001,,0.01,,,,,,,,,
SGDClassifier,0.7551622418879056,0.8093590878543063,0.8426966292134831,0.02886689643394364,,,,,,,,,,,0.0001,0.99,log,elasticnet
GradientBoostingClassifier,0.7240356083086055,0.8082015477491622,0.8595505617977528,0.03902940759772955,,32,0.001,,,,,,,,,,,
GradientBoostingClassifier,0.7315634218289084,0.8081461723726434,0.8563380281690139,0.03706209848559545,,16,0.001,,,,,,,,,,,
SGDClassifier,0.7402985074626867,0.8069174003701631,0.8531855955678671,0.03356796249364811,,,,,,,,,,,0.0001,1,hinge,l1
SGDClassifier,0.728358208955224,0.8069080900505867,0.8435754189944134,0.034172715495258695,,,,,,,,,,,0.0001,1,log,l1
SGDClassifier,0.7638483965014577,0.8052294711556929,0.8403361344537815,0.02627577637689013,,,,,,,,,,,0.01,0.9,hinge,elasticnet
SGDClassifier,0.7727272727272727,0.8050137562871218,0.8497109826589595,0.026688035490137537,,,,,,,,,,,0.01,0.1,hinge,l1
SGDClassifier,0.7719298245614037,0.8047630836117043,0.8472622478386167,0.023508980933344137,,,,,,,,,,,0.01,0.5,log,elasticnet
SGDClassifier,0.7771428571428571,0.8047296407659694,0.8365650969529086,0.01962116296087845,,,,,,,,,,,0.01,0.95,hinge,l1
SGDClassifier,0.7155963302752294,0.8042144543089293,0.8484848484848485,0.03978364341561559,,,,,,,,,,,0.0001,1,log,elasticnet
SGDClassifier,0.7638483965014577,0.8036992255899579,0.8636363636363636,0.03373555231776177,,,,,,,,,,,0.01,0.99,hinge,l1
SGDClassifier,0.7365269461077845,0.8033265392087919,0.8500000000000001,0.03171499740103497,,,,,,,,,,,0.0001,0.1,log,l1
SGDClassifier,0.7327327327327328,0.8030185743281768,0.8444444444444443,0.03517807698626263,,,,,,,,,,,0.0001,0.9,log,l1
SGDClassifier,0.7250755287009063,0.8025157448061127,0.8467966573816157,0.03619152201916914,,,,,,,,,,,0.0001,0.5,log,l1
SGDClassifier,0.7207207207207207,0.8016836177180396,0.8387096774193548,0.03641055549350497,,,,,,,,,,,0.0001,0.99,log,l1
SGDClassifier,0.7555555555555555,0.8016574910792352,0.8415300546448087,0.03060947905655194,,,,,,,,,,,0.0001,0.5,hinge,elasticnet
SGDClassifier,0.760806916426513,0.8012743744868768,0.8433048433048433,0.028361066283916013,,,,,,,,,,,0.01,0.7,hinge,l1
SGDClassifier,0.7638483965014577,0.80048493292819,0.8370786516853933,0.023274345044419782,,,,,,,,,,,0.01,0.9,hinge,l1
SGDClassifier,0.7387387387387387,0.7990714048063063,0.8555240793201133,0.03130992287764881,,,,,,,,,,,0.01,0.95,hinge,elasticnet
SGDClassifier,0.7627118644067796,0.7988363327828251,0.8275862068965518,0.02319107980036249,,,,,,,,,,,0.01,0.5,hinge,l1
SGDClassifier,0.7129909365558912,0.7987019388225637,0.8403361344537815,0.03730757137662048,,,,,,,,,,,0.0001,0.95,log,l1
SGDClassifier,0.728358208955224,0.7983947905489175,0.8441926345609064,0.0331218761170981,,,,,,,,,,,0.0001,0.7,log,l1
SGDClassifier,0.7675070028011204,0.7978646242236815,0.8505747126436781,0.02712664870162741,,,,,,,,,,,0.01,1,hinge,l1
SGDClassifier,0.7723342939481268,0.7978222229302243,0.8385269121813033,0.020563558557645488,,,,,,,,,,,0.01,1,hinge,elasticnet
SGDClassifier,0.7272727272727273,0.7971229384168173,0.842391304347826,0.037367989653109564,,,,,,,,,,,0.0001,0.7,hinge,elasticnet
SGDClassifier,0.7455621301775147,0.7967815102309747,0.8439306358381502,0.031227638127652484,,,,,,,,,,,0.01,0.99,hinge,elasticnet
SGDClassifier,0.7448680351906157,0.7958517827755738,0.8406593406593407,0.0341037538893487,,,,,,,,,,,0.0001,0.9,log,elasticnet
SGDClassifier,0.7551622418879056,0.7956709624919089,0.8376068376068376,0.02838489513101286,,,,,,,,,,,0.01,0.7,log,elasticnet
SGDClassifier,0.7515151515151515,0.7897688622924022,0.8342857142857142,0.025895625568252662,,,,,,,,,,,0.01,0.95,log,elasticnet
AdaBoostClassifier,0.7192429022082018,0.7884866229112015,0.8314606741573034,0.033361219735768145,,32,0.05,,,,,,,,,,,
SGDClassifier,0.7440476190476191,0.7878412744811444,0.830945558739255,0.024805532593229616,,,,,,,,,,,0.01,0.5,log,l1
SGDClassifier,0.7514450867052023,0.7867463875175382,0.8202247191011235,0.023316273544703708,,,,,,,,,,,0.01,0.99,log,l1
SGDClassifier,0.7223880597014926,0.7861800038316406,0.8414985590778098,0.030996022422476913,,,,,,,,,,,0.01,1,log,l1
SGDClassifier,0.7228915662650603,0.7861201757809266,0.8221574344023324,0.02836987872871682,,,,,,,,,,,0.01,0.1,log,l1
SGDClassifier,0.7441860465116278,0.7856129099777561,0.8225806451612905,0.02434917561535172,,,,,,,,,,,0.0001,0.1,hinge,elasticnet
SGDClassifier,0.7449856733524355,0.7852750860266082,0.828169014084507,0.026313439821440077,,,,,,,,,,,0.01,0.99,log,elasticnet
SGDClassifier,0.7447447447447447,0.785138097439102,0.8328611898016998,0.026960992207335603,,,,,,,,,,,0.01,0.9,log,elasticnet
SGDClassifier,0.75,0.7849827049873295,0.8295454545454545,0.027222924320768137,,,,,,,,,,,0.01,1,log,elasticnet
SGDClassifier,0.7559523809523809,0.7845579032229777,0.8275862068965518,0.021571875051258915,,,,,,,,,,,0.01,0.9,log,l1
SGDClassifier,0.7388888888888889,0.7832635679724834,0.8184438040345821,0.025564816734958272,,,,,,,,,,,0.01,0.95,log,l1
SGDClassifier,0.6985074626865672,0.78167606607936,0.8392370572207083,0.04192997810532405,,,,,,,,,,,0.0001,0.5,log,elasticnet
SGDClassifier,0.7398843930635838,0.7811409659047504,0.8285714285714286,0.0286594819080285,,,,,,,,,,,0.01,0.7,log,l1
SGDClassifier,0.7407407407407408,0.7810979381834755,0.8383561643835618,0.03317927006959215,,,,,,,,,,,0.0001,0.7,log,elasticnet
kNN,0.7616926503340758,0.7753205935679637,0.7972027972027972,0.010565926203627979,,,,,,,,,20,distance,,,,
SGDClassifier,0.7267267267267268,0.7744809052105139,0.8305084745762712,0.03331252605247786,,,,,,,,,,,0.0001,0.1,log,elasticnet
kNN,0.7573696145124718,0.7734329913566109,0.7972027972027972,0.013306430108308358,,,,,,,,,20,uniform,,,,
SVC,0.7126436781609196,0.7675244253310034,0.8277777777777776,0.03158324006985002,,,,1,0.0001,rbf,,,,,,,,
AdaBoostClassifier,0.7142857142857143,0.760316102690693,0.7976539589442815,0.024389183003771825,,16,0.05,,,,,,,,,,,
kNN,0.7339055793991416,0.7533408836798481,0.7709750566893424,0.010672826483032818,,,,,,,,,40,distance,,,,
SGDClassifier,0.7262569832402235,0.7506852241868722,0.7864583333333333,0.017225009065077793,,,,,,,,,,,0.5,0.5,hinge,elasticnet
SGDClassifier,0.686046511627907,0.7495777021773933,0.7945205479452055,0.028450888784872452,,,,,,,,,,,1,0.1,hinge,elasticnet
AdaBoostClassifier,0.7229551451187336,0.7481826719469578,0.7727272727272728,0.016713396627341275,,32,0.001,,,,,,,,,,,
AdaBoostClassifier,0.7229551451187336,0.7481826719469578,0.7727272727272728,0.016713396627341275,,16,0.001,,,,,,,,,,,
