estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
SGDClassifier,0.9417989417989417,0.9615765411797991,0.9767441860465116,0.010766975299702481,,,,,,,,,,,0.01,0.9,hinge,l1
SGDClassifier,0.9411764705882352,0.9600232874237424,0.9742268041237113,0.011112219138886532,,,,,,,,,,,0.01,0.7,log,elasticnet
SGDClassifier,0.9444444444444444,0.9593690684364159,0.9690721649484536,0.006669626919010703,,,,,,,,,,,0.01,0.1,hinge,l1
SGDClassifier,0.9411764705882352,0.9590233422499571,0.9794871794871794,0.012176391107970898,,,,,,,,,,,0.01,1,hinge,l1
SGDClassifier,0.9340369393139841,0.9587590956647203,0.9795918367346939,0.011420676798903542,,,,,,,,,,,0.01,0.7,hinge,l1
SGDClassifier,0.9340369393139841,0.9578984721807426,0.9768637532133675,0.011725757050322031,,,,,,,,,,,0.01,0.95,hinge,l1
SGDClassifier,0.9365079365079365,0.9568560135248623,0.9693877551020408,0.011846914998343153,,,,,,,,,,,0.01,0.99,hinge,l1
AdaBoostClassifier,0.9333333333333333,0.9553819739879748,0.9744897959183673,0.01203263467098547,,128,0.05,,,,,,,,,,,
SGDClassifier,0.9423558897243108,0.954379966695916,0.9618320610687023,0.007001109553200271,,,,,,,,,,,0.01,1,hinge,elasticnet
SGDClassifier,0.9267015706806283,0.9540302252934056,0.9743589743589745,0.01578597762134558,,,,,,,,,,,0.01,0.5,hinge,l1
GradientBoostingClassifier,0.9333333333333333,0.954016192939384,0.9769820971867007,0.01238297413451587,,16,0.05,,,,,,,,,,,
SGDClassifier,0.935064935064935,0.9526166190814964,0.9767441860465116,0.011162176599160736,,,,,,,,,,,0.01,0.9,log,elasticnet
SGDClassifier,0.9336870026525199,0.9517019005741421,0.9667519181585678,0.00936712415706445,,,,,,,,,,,0.01,0.95,log,elasticnet
GradientBoostingClassifier,0.9175257731958762,0.9482379090465637,0.9720101781170484,0.015618887078157732,,8,0.05,,,,,,,,,,,
RandomForestClassifier,0.9356435643564357,0.948180647703347,0.9696969696969697,0.010147159472093392,3,16,,,,,,,,,,,,
RandomForestClassifier,0.9204819277108435,0.9478078327794016,0.9648241206030151,0.01259094605487142,3,128,,,,,,,,,,,,
SGDClassifier,0.9336870026525199,0.9476451208816778,0.9667519181585678,0.010866729766134472,,,,,,,,,,,0.01,1,log,l1
SGDClassifier,0.9238845144356956,0.9474808417716167,0.9689119170984456,0.014370433581551196,,,,,,,,,,,0.01,0.7,log,l1
SGDClassifier,0.9393139841688656,0.9474806671068586,0.9612403100775193,0.005961586951723122,,,,,,,,,,,0.01,0.1,log,l1
RandomForestClassifier,0.9178743961352658,0.9466297318492878,0.9696969696969697,0.015572869544886524,3,32,,,,,,,,,,,,
SGDClassifier,0.9164420485175202,0.9454126542179567,0.9587628865979382,0.011465318291999808,,,,,,,,,,,0.01,0.99,log,elasticnet
SGDClassifier,0.917098445595855,0.9438306455479057,0.9558441558441558,0.011782685477586157,,,,,,,,,,,0.01,0.99,log,l1
