estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
kNN,0.7844827586206896,0.8036453242761497,0.824053452115813,0.012506702791499721,,,,,,,,,20,uniform,,,,
kNN,0.7870967741935484,0.8032153247870861,0.824053452115813,0.012020696489605336,,,,,,,,,20,distance,,,,
SGDClassifier,0.7076023391812865,0.7777322887388985,0.8356164383561645,0.04304572809845104,,,,,,,,,,,1,0.1,log,elasticnet
kNN,0.7525562372188139,0.7699336109954853,0.7991360691144709,0.012996088605285212,,,,,,,,,40,distance,,,,
kNN,0.7499999999999999,0.7678179080500351,0.7939914163090128,0.013599795839891649,,,,,,,,,40,uniform,,,,
kNN,0.7159533073929961,0.7306706455993377,0.744466800804829,0.008862776415374756,,,,,,,,,128,distance,,,,
kNN,0.7104247104247104,0.7237576369199078,0.736,0.008750022984945696,,,,,,,,,128,uniform,,,,
SGDClassifier,0.345679012345679,0.6682123579719605,0.8082191780821917,0.11908320417463607,,,,,,,,,,,0.5,0.5,hinge,l1
SGDClassifier,0.0,0.6404538645776219,0.8134831460674156,0.22419926513914817,,,,,,,,,,,0.5,0.95,hinge,l1
SGDClassifier,0.0,0.6328789149215527,0.8154897494305239,0.23726130439254817,,,,,,,,,,,0.5,0.1,hinge,l1
SGDClassifier,0.0,0.6074838031548571,0.8172588832487311,0.30919308129017586,,,,,,,,,,,0.5,0.5,log,elasticnet
SGDClassifier,0.0,0.5794534689290171,0.8154897494305239,0.29522419435929825,,,,,,,,,,,0.5,0.9,hinge,l1
SGDClassifier,0.0,0.5189695542108151,0.806378132118451,0.3440164862987363,,,,,,,,,,,0.5,0.7,hinge,l1
SGDClassifier,0.0,0.5040681458696268,0.8133333333333334,0.3341837177169669,,,,,,,,,,,0.5,1,hinge,l1
SGDClassifier,0.0,0.46678656839512306,0.667870036101083,0.3055846932450726,,,,,,,,,,,1,0.7,hinge,l1
SGDClassifier,0.0,0.4667863507876303,0.667870036101083,0.30558502564527074,,,,,,,,,,,0.5,0.1,log,l1
SGDClassifier,0.0,0.466545676900747,0.667870036101083,0.30542699358444675,,,,,,,,,,,0.5,1,log,elasticnet
SGDClassifier,0.0,0.466545676900747,0.667870036101083,0.30542699358444675,,,,,,,,,,,1,0.5,hinge,l1
SGDClassifier,0.0,0.46070148724272536,0.8104265402843601,0.31380289114573856,,,,,,,,,,,0.5,0.95,hinge,elasticnet
SGDClassifier,0.0,0.45402015212691504,0.8312958435207825,0.3765609865292073,,,,,,,,,,,0.5,0.9,hinge,elasticnet
SGDClassifier,0.0,0.4152776003258962,0.7615062761506277,0.3339221813606892,,,,,,,,,,,0.5,1,hinge,elasticnet
SGDClassifier,0.0,0.409164292984083,0.8019801980198019,0.3369021567954659,,,,,,,,,,,0.5,0.99,hinge,elasticnet
SGDClassifier,0.0,0.4002404562793906,0.667870036101083,0.32679570370469824,,,,,,,,,,,1,0.1,log,l1
SGDClassifier,0.0,0.4002404562793906,0.667870036101083,0.32679570370469824,,,,,,,,,,,1,0.7,hinge,elasticnet
SGDClassifier,0.0,0.399999347177522,0.667870036101083,0.3265994319126159,,,,,,,,,,,1,0.9,hinge,elasticnet
SGDClassifier,0.0,0.39987901023408035,0.667870036101083,0.32650091848963875,,,,,,,,,,,0.5,0.7,log,l1
SGDClassifier,0.0,0.39975867329063874,0.667870036101083,0.32640233096831905,,,,,,,,,,,1,0.95,hinge,elasticnet
SGDClassifier,0.0,0.39963811873970445,0.667870036101083,0.3263039357954259,,,,,,,,,,,0.5,0.9,log,elasticnet
SGDClassifier,0.0,0.33357378961272394,0.667870036101083,0.33357448529758,,,,,,,,,,,0.5,1,log,l1
SGDClassifier,0.0,0.33357378961272394,0.667870036101083,0.33357448529758,,,,,,,,,,,1,0.9,log,elasticnet
SGDClassifier,0.0,0.333332898118348,0.667870036101083,0.333333768549171,,,,,,,,,,,0.5,0.95,log,l1
SGDClassifier,0.0,0.333332898118348,0.667870036101083,0.333333768549171,,,,,,,,,,,1,1,hinge,l1
SGDClassifier,0.0,0.333332898118348,0.667870036101083,0.333333768549171,,,,,,,,,,,0.5,0.99,log,elasticnet
SGDClassifier,0.0,0.333332898118348,0.667870036101083,0.333333768549171,,,,,,,,,,,1,1,hinge,elasticnet
SGDClassifier,0.0,0.33321256117490633,0.667870036101083,0.3332131708541948,,,,,,,,,,,0.5,0.5,log,l1
SGDClassifier,0.0,0.33321256117490633,0.667870036101083,0.3332131708541948,,,,,,,,,,,0.5,0.95,log,elasticnet
SGDClassifier,0.0,0.33321256117490633,0.667870036101083,0.3332131708541948,,,,,,,,,,,1,0.7,log,l1
SGDClassifier,0.0,0.3332123435674137,0.667870036101083,0.3332133884618577,,,,,,,,,,,1,0.9,log,l1
SGDClassifier,0.0,0.3330920066239721,0.667870036101083,0.3330927036298079,,,,,,,,,,,1,0.9,hinge,l1
SGDClassifier,0.0,0.33285111512959614,0.6666666666666666,0.3328512897830106,,,,,,,,,,,1,0.7,log,elasticnet
SGDClassifier,0.0,0.26678678600261563,0.667870036101083,0.32674635829702464,,,,,,,,,,,0.5,0.9,log,l1
SGDClassifier,0.0,0.26678678600261563,0.667870036101083,0.32674635829702464,,,,,,,,,,,0.5,0.99,log,l1
SGDClassifier,0.0,0.26678678600261563,0.667870036101083,0.32674635829702464,,,,,,,,,,,1,0.95,log,l1
SGDClassifier,0.0,0.26678678600261563,0.667870036101083,0.32674635829702464,,,,,,,,,,,1,0.95,hinge,l1
SGDClassifier,0.0,0.26666644905917397,0.667870036101083,0.32659881004746827,,,,,,,,,,,1,0.99,hinge,l1
SGDClassifier,0.0,0.26666644905917397,0.667870036101083,0.32659881004746827,,,,,,,,,,,1,0.5,log,l1
SGDClassifier,0.0,0.26666644905917397,0.667870036101083,0.32659881004746827,,,,,,,,,,,1,0.95,log,elasticnet
SGDClassifier,0.0,0.26666623145168133,0.667870036101083,0.3265989877236045,,,,,,,,,,,1,0.5,log,elasticnet
SGDClassifier,0.0,0.26666623145168133,0.667870036101083,0.3265989877236045,,,,,,,,,,,1,0.5,hinge,elasticnet
SGDClassifier,0.0,0.26666623145168133,0.667870036101083,0.3265989877236045,,,,,,,,,,,1,1,log,l1
SGDClassifier,0.0,0.2665458945082397,0.667870036101083,0.3264513284270803,,,,,,,,,,,1,1,log,elasticnet
SGDClassifier,0.0,0.2665458945082397,0.667870036101083,0.3264513284270803,,,,,,,,,,,1,0.1,hinge,l1
SGDClassifier,0.0,0.2665458945082397,0.667870036101083,0.3264513284270803,,,,,,,,,,,1,0.99,log,elasticnet
SGDClassifier,0.0,0.21297071443464027,0.775623268698061,0.32635349004608677,,,,,,,,,,,0.5,0.99,hinge,l1
SGDClassifier,0.0,0.20024067388688324,0.667870036101083,0.3058728395757029,,,,,,,,,,,1,0.99,hinge,elasticnet
SGDClassifier,0.0,0.20012011933594898,0.667870036101083,0.3056891644113251,,,,,,,,,,,0.5,0.7,log,elasticnet
SGDClassifier,0.0,0.19999978239250732,0.667870036101083,0.30550518878859745,,,,,,,,,,,1,0.99,log,l1
AdaBoostClassifier,0.020066889632107024,0.05112022051466112,0.07308970099667775,0.018168025934480084,,128,3,,,,,,,,,,,
AdaBoostClassifier,0.020066889632107024,0.05112022051466112,0.07308970099667775,0.018168025934480084,,32,3,,,,,,,,,,,
AdaBoostClassifier,0.020066889632107024,0.05112022051466112,0.07308970099667775,0.018168025934480084,,16,3,,,,,,,,,,,
